"","metabolite_id","input_metabolite_name","input_hmdb_id","input_pubchem","input_chemspider","input_kegg","input_inchikey","input_chebi","split_input_pubchem","split_reason","input_pubchem_final","metabolite_id_final","input_hmdb_id_final","input_kegg_final","input_chebi_final","input_chemspider_final","input_inchikey_final","input_metabolite_name_final","metabolite_id_final_1","metabolite_id_final_2","has_descriptive_terms","has_multiple_ids"
"91","HMDB01388_HMDB03073","Linolenic acid (C18:3) isomer 1",NA,NA,NA,NA,NA,"25048",NA,NA,NA,"HMDB01388_HMDB03073",NA,NA,"25048",NA,NA,"linolenic acid_c18_3_isomer 1","HMDB01388_HMDB03073","HMDB01388_HMDB03073",FALSE,TRUE
"92","HMDB01539_HMDB03334","dimethylarginine (SDMA + ADMA)","HMDB01539","123831",NA,NA,NA,NA,NA,NA,NA,"HMDB01539_HMDB03334","HMDB01539",NA,NA,NA,NA,"dimethylarginine_sdma + adma","HMDB01539_HMDB03334","HMDB01539_HMDB03334",FALSE,TRUE
"93","HMDB01539_HMDB03334","dimethylarginine (SDMA + ADMA)","HMDB01539","123831",NA,NA,NA,NA,NA,NA,NA,"HMDB01539_HMDB03334","HMDB01539",NA,NA,NA,NA,"dimethylarginine_sdma + adma","HMDB01539_HMDB03334","HMDB01539_HMDB03334",FALSE,TRUE
"94","HMDB01539_HMDB03334","dimethylarginine (SDMA + ADMA)","HMDB01539","123831",NA,NA,NA,NA,NA,NA,NA,"HMDB01539_HMDB03334","HMDB01539",NA,NA,NA,NA,"dimethylarginine_sdma + adma","HMDB01539_HMDB03334","HMDB01539_HMDB03334",FALSE,TRUE
"95","HMDB01539_HMDB03334","dimethylarginine (SDMA + ADMA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB01539_HMDB03334",NA,NA,NA,NA,NA,"dimethylarginine_sdma + adma","HMDB01539_HMDB03334","HMDB01539_HMDB03334",FALSE,TRUE
"96","HMDB01539_HMDB03334","dimethylarginine (SDMA + ADMA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB01539_HMDB03334",NA,NA,NA,NA,NA,"dimethylarginine_sdma + adma","HMDB01539_HMDB03334","HMDB01539_HMDB03334",FALSE,TRUE
"97","HMDB01539_HMDB03334","dimethylarginine (SDMA + ADMA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB01539_HMDB03334",NA,NA,NA,NA,NA,"dimethylarginine_sdma + adma","HMDB01539_HMDB03334","HMDB01539_HMDB03334",FALSE,TRUE
"98","HMDB01539_HMDB03334","Dimethylarginine (SDMA + ADMA)","HMDB01539;HMDB03334","123831",NA,NA,NA,NA,NA,NA,NA,"HMDB01539_HMDB03334","HMDB01539",NA,NA,NA,NA,"dimethylarginine_sdma + adma","HMDB01539_HMDB03334","HMDB01539_HMDB03334",FALSE,TRUE
"99","HMDB01539_HMDB03334","Dimethylarginine (SDMA + ADMA)","HMDB01539;HMDB03334","123831",NA,NA,NA,NA,NA,NA,NA,"HMDB01539_HMDB03334","HMDB03334",NA,NA,NA,NA,"dimethylarginine_sdma + adma","HMDB01539_HMDB03334","HMDB01539_HMDB03334",FALSE,TRUE
"100","HMDB01539_HMDB03334","dimethylarginine (SDMA + ADMA)","HMDB01539;HMDB03334","123831",NA,NA,NA,NA,NA,NA,NA,"HMDB01539_HMDB03334","HMDB01539",NA,NA,NA,NA,"dimethylarginine_sdma + adma","HMDB01539_HMDB03334","HMDB01539_HMDB03334",FALSE,TRUE
"101","HMDB01539_HMDB03334","dimethylarginine (SDMA + ADMA)","HMDB01539;HMDB03334","123831",NA,NA,NA,NA,NA,NA,NA,"HMDB01539_HMDB03334","HMDB03334",NA,NA,NA,NA,"dimethylarginine_sdma + adma","HMDB01539_HMDB03334","HMDB01539_HMDB03334",FALSE,TRUE
"102","HMDB01539_HMDB03334","Dimethylarginine (SDMA + ADMA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB01539_HMDB03334",NA,NA,NA,NA,NA,"dimethylarginine_sdma + adma","HMDB01539_HMDB03334","HMDB01539_HMDB03334",FALSE,TRUE
"103","HMDB01539_HMDB03334","dimethylarginine (SDMA + ADMA)","HMDB01539",NA,NA,NA,NA,NA,NA,NA,NA,"HMDB01539_HMDB03334","HMDB01539",NA,NA,NA,NA,"dimethylarginine_sdma + adma","HMDB01539_HMDB03334","HMDB01539_HMDB03334",FALSE,TRUE
"104","HMDB01539_HMDB03334","dimethylarginine (SDMA + ADMA)","HMDB01539","123831",NA,NA,NA,NA,NA,NA,NA,"HMDB01539_HMDB03334","HMDB01539",NA,NA,NA,NA,"dimethylarginine_sdma + adma","HMDB01539_HMDB03334","HMDB01539_HMDB03334",FALSE,TRUE
"105","HMDB01539_HMDB03334","dimethylarginine (SDMA + ADMA)","HMDB01539","123831",NA,NA,NA,NA,NA,NA,NA,"HMDB01539_HMDB03334","HMDB01539",NA,NA,NA,NA,"dimethylarginine_sdma + adma","HMDB01539_HMDB03334","HMDB01539_HMDB03334",FALSE,TRUE
"106","HMDB01539_HMDB03334","dimethylarginine (SDMA + ADMA)","HMDB01539",NA,NA,NA,NA,NA,NA,NA,NA,"HMDB01539_HMDB03334","HMDB01539",NA,NA,NA,NA,"dimethylarginine_sdma + adma","HMDB01539_HMDB03334","HMDB01539_HMDB03334",FALSE,TRUE
"107","HMDB01539_HMDB03334","dimethylarginine (SDMA + ADMA)","HMDB01539","123831","110375","C03626",NA,NA,NA,NA,NA,"HMDB01539_HMDB03334","HMDB01539","C03626",NA,"110375",NA,"dimethylarginine_sdma + adma","HMDB01539_HMDB03334","HMDB01539_HMDB03334",FALSE,TRUE
"108","HMDB01539_HMDB03334","dimethylarginine (SDMA + ADMA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB01539_HMDB03334",NA,NA,NA,NA,NA,"dimethylarginine_sdma + adma","HMDB01539_HMDB03334","HMDB01539_HMDB03334",FALSE,TRUE
"109","HMDB01539_HMDB03334","dimethylarginine (SDMA + ADMA)","HMDB01539","123831",NA,"C03626",NA,NA,NA,NA,NA,"HMDB01539_HMDB03334","HMDB01539","C03626",NA,NA,NA,"dimethylarginine_sdma + adma","HMDB01539_HMDB03334","HMDB01539_HMDB03334",FALSE,TRUE
"110","HMDB01539_HMDB03334","dimethylarginine (SDMA + ADMA)","HMDB01539","123831",NA,"C03626",NA,NA,NA,NA,NA,"HMDB01539_HMDB03334","HMDB01539","C03626",NA,NA,NA,"dimethylarginine_sdma + adma","HMDB01539_HMDB03334","HMDB01539_HMDB03334",FALSE,TRUE
"111","HMDB01539_HMDB03334","dimethylarginine (SDMA + ADMA)","HMDB01539","123831",NA,"C03626",NA,NA,NA,NA,NA,"HMDB01539_HMDB03334","HMDB01539","C03626",NA,NA,NA,"dimethylarginine_sdma + adma","HMDB01539_HMDB03334","HMDB01539_HMDB03334",FALSE,TRUE
"112","HMDB01539_HMDB03334","dimethylarginine (SDMA + ADMA)",NA,"123831",NA,NA,NA,NA,NA,NA,NA,"HMDB01539_HMDB03334",NA,NA,NA,NA,NA,"dimethylarginine_sdma + adma","HMDB01539_HMDB03334","HMDB01539_HMDB03334",FALSE,TRUE
"113","HMDB01539_HMDB03334","dimethylarginine (SDMA + ADMA)","HMDB01539","123831",NA,NA,NA,NA,NA,NA,NA,"HMDB01539_HMDB03334","HMDB01539",NA,NA,NA,NA,"dimethylarginine_sdma + adma","HMDB01539_HMDB03334","HMDB01539_HMDB03334",FALSE,TRUE
"114","HMDB01539_HMDB03334","SDMA/ADMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB01539_HMDB03334",NA,NA,NA,NA,NA,"sdma_adma","HMDB01539_HMDB03334","HMDB01539_HMDB03334",FALSE,TRUE
"115","HMDB01539_HMDB03334","dimethylarginine__sdma___adma","HMDB01539","123831",NA,NA,NA,NA,NA,NA,NA,"HMDB01539_HMDB03334","HMDB01539",NA,NA,NA,NA,"dimethylarginine_sdma_adma","HMDB01539_HMDB03334","HMDB01539_HMDB03334",FALSE,TRUE
"116","HMDB01539_HMDB03334","dimethylarginine (SDMA + ADMA)",NA,"123831",NA,NA,NA,NA,NA,NA,NA,"HMDB01539_HMDB03334",NA,NA,NA,NA,NA,"dimethylarginine_sdma + adma","HMDB01539_HMDB03334","HMDB01539_HMDB03334",FALSE,TRUE
"117","HMDB01539_HMDB03334","dimethylarginine (ADMA + SDMA)",NA,"123831",NA,NA,NA,NA,NA,NA,NA,"HMDB01539_HMDB03334",NA,NA,NA,NA,NA,"dimethylarginine_adma + sdma","HMDB01539_HMDB03334","HMDB01539_HMDB03334",FALSE,TRUE
"118","HMDB02825_HMDB01860","Theobromine and/or Paraxanthine",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB02825_HMDB01860",NA,NA,NA,NA,NA,"theobromine and_or paraxanthine","HMDB02825_HMDB01860","HMDB02825_HMDB01860",FALSE,TRUE
"119","HMDB02825_HMDB01860_VAR2","Theobromine and/or Paraxanthine",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB02825_HMDB01860_VAR2",NA,NA,NA,NA,NA,"theobromine and_or paraxanthine","HMDB02825_HMDB01860","HMDB02825_HMDB01860",FALSE,TRUE
"120","HMDB02917_HMDB00568","xylitol","HMDB02917","6912",NA,NA,NA,NA,NA,NA,NA,"HMDB02917_HMDB00568","HMDB02917",NA,NA,NA,NA,"xylitol","HMDB02917_HMDB00568","HMDB02917_HMDB00568",FALSE,TRUE
"121","HMDB02917_HMDB00568","ribitol","HMDB02917",NA,NA,NA,NA,NA,NA,NA,NA,"HMDB02917_HMDB00568","HMDB02917",NA,NA,NA,NA,"ribitol","HMDB02917_HMDB00568","HMDB02917_HMDB00568",FALSE,TRUE
"122","HMDB02917_HMDB00568","xylitol",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB02917_HMDB00568",NA,NA,NA,NA,NA,"xylitol","HMDB02917_HMDB00568","HMDB02917_HMDB00568",FALSE,TRUE
"123","HMDB02917_HMDB00568","xylitol",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB02917_HMDB00568",NA,NA,NA,NA,NA,"xylitol","HMDB02917_HMDB00568","HMDB02917_HMDB00568",FALSE,TRUE
"124","HMDB02917_HMDB00568","xylitol",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB02917_HMDB00568",NA,NA,NA,NA,NA,"xylitol","HMDB02917_HMDB00568","HMDB02917_HMDB00568",FALSE,TRUE
"125","HMDB02917_HMDB00568","Xylitol","HMDB02917;HMDB00568","6912",NA,NA,NA,NA,NA,NA,NA,"HMDB02917_HMDB00568","HMDB02917",NA,NA,NA,NA,"xylitol","HMDB02917_HMDB00568","HMDB02917_HMDB00568",FALSE,TRUE
"126","HMDB02917_HMDB00568","Xylitol","HMDB02917;HMDB00568","6912",NA,NA,NA,NA,NA,NA,NA,"HMDB02917_HMDB00568","HMDB00568",NA,NA,NA,NA,"xylitol","HMDB02917_HMDB00568","HMDB02917_HMDB00568",FALSE,TRUE
"127","HMDB02917_HMDB00568","xylitol","HMDB02917;HMDB00568","6912",NA,NA,NA,NA,NA,NA,NA,"HMDB02917_HMDB00568","HMDB02917",NA,NA,NA,NA,"xylitol","HMDB02917_HMDB00568","HMDB02917_HMDB00568",FALSE,TRUE
"128","HMDB02917_HMDB00568","xylitol","HMDB02917;HMDB00568","6912",NA,NA,NA,NA,NA,NA,NA,"HMDB02917_HMDB00568","HMDB00568",NA,NA,NA,NA,"xylitol","HMDB02917_HMDB00568","HMDB02917_HMDB00568",FALSE,TRUE
"129","HMDB02917_HMDB00568","Xylitol",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB02917_HMDB00568",NA,NA,NA,NA,NA,"xylitol","HMDB02917_HMDB00568","HMDB02917_HMDB00568",FALSE,TRUE
"130","HMDB02917_HMDB00568","xylitol","HMDB02917","6912",NA,"C00379",NA,NA,NA,NA,NA,"HMDB02917_HMDB00568","HMDB02917","C00379",NA,NA,NA,"xylitol","HMDB02917_HMDB00568","HMDB02917_HMDB00568",FALSE,TRUE
"131","HMDB02917_HMDB00568","xylitol","HMDB02917","6912",NA,"C00379",NA,NA,NA,NA,NA,"HMDB02917_HMDB00568","HMDB02917","C00379",NA,NA,NA,"xylitol","HMDB02917_HMDB00568","HMDB02917_HMDB00568",FALSE,TRUE
"132","HMDB02917_HMDB00568","xylitol","HMDB02917","6912",NA,"C00379",NA,NA,NA,NA,NA,"HMDB02917_HMDB00568","HMDB02917","C00379",NA,NA,NA,"xylitol","HMDB02917_HMDB00568","HMDB02917_HMDB00568",FALSE,TRUE
"133","HMDB02917_HMDB00568","xylitol","HMDB02917","6912",NA,NA,NA,NA,NA,NA,NA,"HMDB02917_HMDB00568","HMDB02917",NA,NA,NA,NA,"xylitol","HMDB02917_HMDB00568","HMDB02917_HMDB00568",FALSE,TRUE
"134","HMDB10169_ME056468_VAR2","Sphingomyelin - SM(d34:1) SM(d18:1/16:0)",NA,NA,NA,NA,NA,"78646",NA,NA,NA,"HMDB10169_ME056468_VAR2",NA,NA,"78646",NA,NA,"sphingomyelin_sm_d34_1_sm_d18_1_16_0","HMDB10169_ME056468","HMDB10169_ME056468",FALSE,TRUE
"135","HMDB10169_ME056468_VAR3","Sphingomyelin - SM(d34:1) SM(d18:1/16:0)",NA,NA,NA,NA,NA,"78646",NA,NA,NA,"HMDB10169_ME056468_VAR3",NA,NA,"78646",NA,NA,"sphingomyelin_sm_d34_1_sm_d18_1_16_0","HMDB10169_ME056468","HMDB10169_ME056468",FALSE,TRUE
"136","HMDB10169_ME056468_VAR4","Sphingomyelin - SM(d34:1) SM(d18:1/16:0)",NA,NA,NA,NA,NA,"78646",NA,NA,NA,"HMDB10169_ME056468_VAR4",NA,NA,"78646",NA,NA,"sphingomyelin_sm_d34_1_sm_d18_1_16_0","HMDB10169_ME056468","HMDB10169_ME056468",FALSE,TRUE
"137","HMDB11549_HMDB11572","1-arachidonylglycerol","HMDB11572","5282281",NA,NA,NA,NA,NA,NA,NA,"HMDB11549_HMDB11572","HMDB11572",NA,NA,NA,NA,"1_arachidonylglycerol","HMDB11549_HMDB11572","HMDB11549_HMDB11572",FALSE,TRUE
"138","HMDB11549_HMDB11572","1-arachidonylglycerol (20:4)","HMDB11549","5282281",NA,NA,NA,NA,NA,NA,NA,"HMDB11549_HMDB11572","HMDB11549",NA,NA,NA,NA,"1_arachidonylglycerol_20_4","HMDB11549_HMDB11572","HMDB11549_HMDB11572",FALSE,TRUE
"139","HMDB11549_HMDB11572","1-arachidonylglycerol (20:4)","HMDB11549","5282281",NA,NA,NA,NA,NA,NA,NA,"HMDB11549_HMDB11572","HMDB11549",NA,NA,NA,NA,"1_arachidonylglycerol_20_4","HMDB11549_HMDB11572","HMDB11549_HMDB11572",FALSE,TRUE
"140","HMDB11549_HMDB11572","1-arachidonylglycerol",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB11549_HMDB11572",NA,NA,NA,NA,NA,"1_arachidonylglycerol","HMDB11549_HMDB11572","HMDB11549_HMDB11572",FALSE,TRUE
"141","HMDB11549_HMDB11572","1-arachidonylglycerol",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB11549_HMDB11572",NA,NA,NA,NA,NA,"1_arachidonylglycerol","HMDB11549_HMDB11572","HMDB11549_HMDB11572",FALSE,TRUE
"142","HMDB11549_HMDB11572","1-arachidonylglycerol","HMDB11549;HMDB11572","5282281",NA,NA,NA,NA,NA,NA,NA,"HMDB11549_HMDB11572","HMDB11549",NA,NA,NA,NA,"1_arachidonylglycerol","HMDB11549_HMDB11572","HMDB11549_HMDB11572",FALSE,TRUE
"143","HMDB11549_HMDB11572","1-arachidonylglycerol","HMDB11549;HMDB11572","5282281",NA,NA,NA,NA,NA,NA,NA,"HMDB11549_HMDB11572","HMDB11572",NA,NA,NA,NA,"1_arachidonylglycerol","HMDB11549_HMDB11572","HMDB11549_HMDB11572",FALSE,TRUE
"144","HMDB11549_HMDB11572","1-arachidonylglycerol",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB11549_HMDB11572",NA,NA,NA,NA,NA,"1_arachidonylglycerol","HMDB11549_HMDB11572","HMDB11549_HMDB11572",FALSE,TRUE
"145","HMDB11549_HMDB11572","1-arachidonylglycerol (20:4)","HMDB11549","5282281",NA,NA,NA,NA,NA,NA,NA,"HMDB11549_HMDB11572","HMDB11549",NA,NA,NA,NA,"1_arachidonylglycerol_20_4","HMDB11549_HMDB11572","HMDB11549_HMDB11572",FALSE,TRUE
"146","HMDB11549_HMDB11572","1-arachidonylglycerol (20:4)","HMDB11572",NA,NA,NA,NA,NA,NA,NA,NA,"HMDB11549_HMDB11572","HMDB11572",NA,NA,NA,NA,"1_arachidonylglycerol_20_4","HMDB11549_HMDB11572","HMDB11549_HMDB11572",FALSE,TRUE
"147","HMDB11549_HMDB11572","1-arachidonylglycerol (20:4)","HMDB11572","5282281","4445452","C13857",NA,NA,NA,NA,NA,"HMDB11549_HMDB11572","HMDB11572","C13857",NA,"4445452",NA,"1_arachidonylglycerol_20_4","HMDB11549_HMDB11572","HMDB11549_HMDB11572",FALSE,TRUE
"148","HMDB11549_HMDB11572","1-arachidonylglycerol","HMDB11572","5282281",NA,"C13857",NA,NA,NA,NA,NA,"HMDB11549_HMDB11572","HMDB11572","C13857",NA,NA,NA,"1_arachidonylglycerol","HMDB11549_HMDB11572","HMDB11549_HMDB11572",FALSE,TRUE
"149","HMDB11549_HMDB11572","1-arachidonylglycerol","HMDB11572","5282281",NA,"C13857",NA,NA,NA,NA,NA,"HMDB11549_HMDB11572","HMDB11572","C13857",NA,NA,NA,"1_arachidonylglycerol","HMDB11549_HMDB11572","HMDB11549_HMDB11572",FALSE,TRUE
"150","HMDB11549_HMDB11572","1-arachidonylglycerol","HMDB11572","5282281",NA,"C13857",NA,NA,NA,NA,NA,"HMDB11549_HMDB11572","HMDB11572","C13857",NA,NA,NA,"1_arachidonylglycerol","HMDB11549_HMDB11572","HMDB11549_HMDB11572",FALSE,TRUE
"151","HMDB11549_HMDB11572","1-arachidonylglycerol","HMDB11572","5282281",NA,NA,NA,NA,NA,NA,NA,"HMDB11549_HMDB11572","HMDB11572",NA,NA,NA,NA,"1_arachidonylglycerol","HMDB11549_HMDB11572","HMDB11549_HMDB11572",FALSE,TRUE
"152","HMDB11549_HMDB11572","1-arachidonylglycerol (20:4)",NA,"5282281",NA,NA,NA,NA,NA,NA,NA,"HMDB11549_HMDB11572",NA,NA,NA,NA,NA,"1_arachidonylglycerol_20_4","HMDB11549_HMDB11572","HMDB11549_HMDB11572",FALSE,TRUE
"153","HMDB13133_HMDB61717","Methylmalonyl carnitine or Succinyl carnitine",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB13133_HMDB61717",NA,NA,NA,NA,NA,"methylmalonyl carnitine or succinyl carnitine","HMDB13133_HMDB61717","HMDB13133_HMDB61717",FALSE,TRUE
"154","HMDB13133_HMDB61717","Methylmalonyl carnitine or Succinyl carnitine",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB13133_HMDB61717",NA,NA,NA,NA,NA,"methylmalonyl carnitine or succinyl carnitine","HMDB13133_HMDB61717","HMDB13133_HMDB61717",FALSE,TRUE
"155","HMDB13448_HMDB13454","PC ae C42:4","HMDB13448_HMDB13454",NA,NA,NA,NA,NA,NA,NA,NA,"HMDB13448_HMDB13454","HMDB13448",NA,NA,NA,NA,"pc ae c42_4","HMDB13448_HMDB13454","HMDB13448_HMDB13454",FALSE,TRUE
"156","HMDB13448_HMDB13454","PC ae C42:4","HMDB13448_HMDB13454",NA,NA,NA,NA,NA,NA,NA,NA,"HMDB13448_HMDB13454","HMDB13454",NA,NA,NA,NA,"pc ae c42_4","HMDB13448_HMDB13454","HMDB13448_HMDB13454",FALSE,TRUE
"157","HMDB13448_HMDB13454","Phospatidylcholine (acyl-alkyl) C42:4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB13448_HMDB13454",NA,NA,NA,NA,NA,"phospatidylcholine_acyl_alkyl_c42_4","HMDB13448_HMDB13454","HMDB13448_HMDB13454",FALSE,TRUE
"158","HMDB13448_HMDB13454","Phosphatidylcholine acyl-alkyl C42:4 ( PC ae C42:4 )",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB13448_HMDB13454",NA,NA,NA,NA,NA,"phosphatidylcholine acyl_alkyl c42_4_pc ae c42_4 ","HMDB13448_HMDB13454","HMDB13448_HMDB13454",FALSE,TRUE
"159","HMDB13448_HMDB13454","Glycerophospholipids PC ae C42:4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB13448_HMDB13454",NA,NA,NA,NA,NA,"glycerophospholipids pc ae c42_4","HMDB13448_HMDB13454","HMDB13448_HMDB13454",FALSE,TRUE
"160","HMDB13448_HMDB13454","Glycerophospholipids PC ae C42:4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB13448_HMDB13454",NA,NA,NA,NA,NA,"glycerophospholipids pc ae c42_4","HMDB13448_HMDB13454","HMDB13448_HMDB13454",FALSE,TRUE
"161","HMDB13448_HMDB13454","Glycerophospholipids PC ae C42:4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB13448_HMDB13454",NA,NA,NA,NA,NA,"glycerophospholipids pc ae c42_4","HMDB13448_HMDB13454","HMDB13448_HMDB13454",FALSE,TRUE
"162","HMDB13448_HMDB13454","Glycerophospholipids PC ae C42:4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB13448_HMDB13454",NA,NA,NA,NA,NA,"glycerophospholipids pc ae c42_4","HMDB13448_HMDB13454","HMDB13448_HMDB13454",FALSE,TRUE
"163","HMDB13448_HMDB13454","Glycerophospholipids PC ae C42:4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB13448_HMDB13454",NA,NA,NA,NA,NA,"glycerophospholipids pc ae c42_4","HMDB13448_HMDB13454","HMDB13448_HMDB13454",FALSE,TRUE
"164","HMDB13448_HMDB13454","PC ae C42:4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB13448_HMDB13454",NA,NA,NA,NA,NA,"pc ae c42_4","HMDB13448_HMDB13454","HMDB13448_HMDB13454",FALSE,TRUE
"165","HMDB13448_HMDB13454","PC ae C42:4","HMDB13448_HMDB13454",NA,NA,NA,NA,NA,NA,NA,NA,"HMDB13448_HMDB13454","HMDB13448",NA,NA,NA,NA,"pc ae c42_4","HMDB13448_HMDB13454","HMDB13448_HMDB13454",FALSE,TRUE
"166","HMDB13448_HMDB13454","PC ae C42:4","HMDB13448_HMDB13454",NA,NA,NA,NA,NA,NA,NA,NA,"HMDB13448_HMDB13454","HMDB13454",NA,NA,NA,NA,"pc ae c42_4","HMDB13448_HMDB13454","HMDB13448_HMDB13454",FALSE,TRUE
"167","HMDB13677_HMDB33752","3-(2-hydroxyphenyl)propionate","HMDB33752","873",NA,"C01198",NA,NA,NA,NA,NA,"HMDB13677_HMDB33752","HMDB33752","C01198",NA,NA,NA,"3_2_hydroxyphenyl_propionate","HMDB13677_HMDB33752","HMDB13677_HMDB33752",FALSE,TRUE
"168","ME056232_ME056393","Phosphatidylcholine PC(34:4)",NA,NA,NA,NA,NA,"64423",NA,NA,NA,"ME056232_ME056393",NA,NA,"64423",NA,NA,"phosphatidylcholine pc_34_4","ME056232_ME056393","ME056232_ME056393",FALSE,TRUE
"169","ME056232_ME056393_VAR2","Phosphatidylcholine PC(34:4)",NA,NA,NA,NA,NA,"64423",NA,NA,NA,"ME056232_ME056393_VAR2",NA,NA,"64423",NA,NA,"phosphatidylcholine pc_34_4","ME056232_ME056393","ME056232_ME056393",FALSE,TRUE
"170","ME056232_ME056393_VAR3","Phosphatidylcholine PC(34:4)",NA,NA,NA,NA,NA,"64423",NA,NA,NA,"ME056232_ME056393_VAR3",NA,NA,"64423",NA,NA,"phosphatidylcholine pc_34_4","ME056232_ME056393","ME056232_ME056393",FALSE,TRUE
"171","ME056232_ME056393_VAR4","Phosphatidylcholine PC(34:4)",NA,NA,NA,NA,NA,"64423",NA,NA,NA,"ME056232_ME056393_VAR4",NA,NA,"64423",NA,NA,"phosphatidylcholine pc_34_4","ME056232_ME056393","ME056232_ME056393",FALSE,TRUE
"172","ME056239_ME056398","Phosphatidylcholine PC(36:4) - isomer 1",NA,NA,NA,NA,NA,"64520",NA,NA,NA,"ME056239_ME056398",NA,NA,"64520",NA,NA,"phosphatidylcholine pc_36_4__isomer 1","ME056239_ME056398","ME056239_ME056398",FALSE,TRUE
"173","ME056239_ME056398_VAR2","Phosphatidylcholine PC(36:4) - isomer 1",NA,NA,NA,NA,NA,"64520",NA,NA,NA,"ME056239_ME056398_VAR2",NA,NA,"64520",NA,NA,"phosphatidylcholine pc_36_4__isomer 1","ME056239_ME056398_VAR2","ME056239_ME056398_VAR2",FALSE,TRUE
"174","ME056239_ME056398_VAR3","Phosphatidylcholine PC(36:4) - isomer 1",NA,NA,NA,NA,NA,"64520",NA,NA,NA,"ME056239_ME056398_VAR3",NA,NA,"64520",NA,NA,"phosphatidylcholine pc_36_4__isomer 1","ME056239_ME056398_VAR3","ME056239_ME056398_VAR3",FALSE,TRUE
"175","ME056239_ME056398_VAR4","Phosphatidylcholine PC(36:4) - isomer 2 - possibly PC(16:0/20:4)",NA,NA,NA,NA,NA,"64520",NA,NA,NA,"ME056239_ME056398_VAR4",NA,NA,"64520",NA,NA,"phosphatidylcholine pc_36_4__isomer 2_possibly pc_16_0_20_4","ME056239_ME056398_VAR4","ME056239_ME056398_VAR4",FALSE,TRUE
"176","ME056239_ME056398_VAR5","Phosphatidylcholine PC(36:4) - isomer 2 - possibly PC(16:0/20:4)",NA,NA,NA,NA,NA,"64520",NA,NA,NA,"ME056239_ME056398_VAR5",NA,NA,"64520",NA,NA,"phosphatidylcholine pc_36_4__isomer 2_possibly pc_16_0_20_4","ME056239_ME056398_VAR5","ME056239_ME056398_VAR5",FALSE,TRUE
"177","ME056239_ME056398_VAR6","Phosphatidylcholine PC(36:4) - possibly PC(16:0/20:4)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME056239_ME056398_VAR6",NA,NA,NA,NA,NA,"phosphatidylcholine pc_36_4__possibly pc_16_0_20_4","ME056239_ME056398_VAR6","ME056239_ME056398_VAR6",FALSE,TRUE
"178","ME056245_ME056404","Phosphatidylcholine PC(38:3)",NA,NA,NA,NA,NA,"64446",NA,NA,NA,"ME056245_ME056404",NA,NA,"64446",NA,NA,"phosphatidylcholine pc_38_3","ME056245_ME056404","ME056245_ME056404",FALSE,TRUE
"179","ME056245_ME056404_VAR2","Phosphatidylcholine PC(38:3)",NA,NA,NA,NA,NA,"64446",NA,NA,NA,"ME056245_ME056404_VAR2",NA,NA,"64446",NA,NA,"phosphatidylcholine pc_38_3","ME056245_ME056404","ME056245_ME056404",FALSE,TRUE
"180","ME056245_ME056404_VAR3","Phosphatidylcholine PC(38:3)",NA,NA,NA,NA,NA,"64446",NA,NA,NA,"ME056245_ME056404_VAR3",NA,NA,"64446",NA,NA,"phosphatidylcholine pc_38_3","ME056245_ME056404","ME056245_ME056404",FALSE,TRUE
"181","ME056245_ME056404_VAR4","Phosphatidylcholine PC(38:3)",NA,NA,NA,NA,NA,"64446",NA,NA,NA,"ME056245_ME056404_VAR4",NA,NA,"64446",NA,NA,"phosphatidylcholine pc_38_3","ME056245_ME056404","ME056245_ME056404",FALSE,TRUE
"182","ME056254_ME056412","Phosphatidylcholine PC(40:8)",NA,NA,NA,NA,NA,"85851",NA,NA,NA,"ME056254_ME056412",NA,NA,"85851",NA,NA,"phosphatidylcholine pc_40_8","ME056254_ME056412","ME056254_ME056412",FALSE,TRUE
